,text,company,sentiment
285,"at #sxsw, apple schools the marketing experts {link} via @mention &lt;&lt; true. love or loathe them, no one does marketing like them.",apple,1
286,"at #sxsw, apple schools the marketing experts | cnet - {link}",apple,1
287,"at #sxsw, apple schools the marketing experts | cnet blogs {link} #austin #atx #retail",apple,1
288,ûï@mention apple store downtown austin open til midnight. #sxswû @mention there's still time :),apple,1
289,ûï@mention apple store downtown austin open til midnight. #sxswû any ipad2 left in stock?,apple,0
290,@mention  apple store on congress  {link} #sxsw #austin,apple,0
291,&quot;the apple store at the mall on sunday is 10x as crowded as this. this line is fake. i just need a fucking dongle.&quot; genius let me in. #sxsw,apple,0
292,2wks only apple store in 6th austin street is now opened. #sxsw,apple,0
293,a special apple store: opening at 6th and congress for sxsw &amp; ipad 2 launch. www.apple.com/retail/thedomain/  #apple #ipad2 #sxsw #fb,apple,0
294,makeshift apple store at 6th and congress. you're kidding me. amazing #sxsw #apple,apple,1
295,temporary apple store at #sxsw - huge line. {link},apple,0
296,temporary apple store at sxsw is really cool...as is the ipad 2 :) #apple #sxsw #fanboy,apple,1
297,temporary apple store being set up for #sxsw... shit now the temptation is going to be out of control.,apple,1
298,"temporary apple store for #sxsw, line goes around the block {link}",apple,0
299,temporary apple store opens @mention 6th &amp; congress tomorrow. #ipad2 #sxsw,apple,0
300,temporary apple store opens at 5pm at 6th and congress. line already growing. #ipad - view.io {link} via @mention #sxsw,apple,1
301,temporary apple store will be a block from my office! can't wait to see the line tomorrow. photos to come... #sxsw #ipad2,apple,1
302,the #sxsw apple store opens at noon each day and closes when they run out of ipad2s. why didn't i buy stock 10 years ago?,apple,0
303,base camp apple.  #sxsw {link},apple,0
304,ipad news apps 'so last year' at #sxsw {link},apple,0
305,10 iphone apps youûªll probably need and use during #sxsw {link},apple,1
306,now there are 150 million mobile google maps users @mention #sxsw,google,1
307,the lines are already forming at apple's pop-up store in austin. aren't these people here to see the festival? {link} #sxsw,apple,0
308,and a few are android too rt @mention 10 new mobile apps iûªll be using atåê#sxsw  {link},google,1
309,"#sxsw you are attending sxsw? report what you see with your android phone, get bannka app.",google,0
310,"ipad apps are just like software development in that once you release it, you have to start working on the update. #sxsw",apple,1
311,"my tweets are stalled. data sluggish. come on at&amp;t, verizon is embarrassing iphone customers who haven't switched. #sxsw #iphone",apple,0
312,"those who are tweeting that google is coming out with circles platform today are outside of the circle, keep up #itsnot #sxsw",google,0
313,ûï@mention are you stupid? find it out at the #sxsw on your mac {link} for a special price! #games #macû,neither,0
314,slate see as much traffic to mobile safari as to their app on the ipad #sxsw #electricnews,apple,0
315,unloading at #apple store corner of 6th and congress in austin. temp store for #sxsw  {link},apple,0
316,great day at #sxsw -but jaloux of @mention &amp; his new ipad.look at him on school bus on 1st day of school {link},apple,0
317,i arrived at #sxsw and my @mention issue hasn't been resolved. dying to use the iphone app but cant login. rt@mention @mention we're on it,apple,0
318,i will be at #sxsw for screenburn @mention launch of my clients new iphone game #travellerarlaunch find out more at {link},apple,0
319,"if anyone at #sxsw wants to see a demo of piccraft or an ipad 2, find me",apple,0
320,if i were at #sxsw i could spend it all at the @mention teaching theater alone; just look at that schedule: {link},neither,0
321,if you're at #sxsw : meet us at fado. we will give you wristbands that magically lead to beer. come say hi! {link},neither,0
322,"if you're at #sxsw and want an ipad 2, apple's setting up a temporary store. check it out! {link}",apple,0
323,overheard at #sxsw &quot;the ipad is a relaxing computer&quot;: agreed. #ipad #apple,apple,1
324,overheard at #sxsw interactive: &quot;arg! i hate the iphone! i want my blackberry back&quot; #shocked,apple,0
325,"if you're at #sxsw, meet our author, and a host of android devs, sat. at 12:30pm, hilton room 615ab.",google,0
326,ûï@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;û,apple,0
327,"for those at #sxsw: apple sets up 5,000-square-foot temporary store at sxsw to sell new ipads, test potential traffic {link}",apple,0
328,overheard at #sxsw: &quot;google doesn't launch products at other people's events.&quot;,google,0
329,nerd bait at #sxsw! apple set to open popup shop in core of sxsw action {link},apple,0
330,long line at #sxsw? what else?  apple store {link},apple,0
331,"last year at #sxswi everbody was talking about the ipad, this year it's social media driven revolutions. this year is better. #sxsw",apple,1
332,"long line at apple pop up store for ipad 2. great marketing, apple. #sxsw",apple,1
333,"ûï@mention at google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #sxswû",google,1
334,knackered at home playing with ipad and updating iphone. but timeline smashed with partytweets can't make me go to bed.. #sxsw,apple,1
335,overheard at mdw (and i'll second it) &quot;halfway through my iphone battery already and i haven't even boarded the plane to #sxsw&quot; #amateurhour,apple,0
336,"#technews at sxsw, apple schools the marketing experts {link} #tech_news #apple #jobs_co #sxsw #tech",apple,1
337,first day at sxsw.  fun final presentation on google doodles.  #googledoodle #sxsw,google,1
338,huge line at the #apple store in #austin - #sxsw crowd tripping over each other to get the new ipad,apple,1
339,if ur not at the #google #aclu 80's party....u should be! #sxsw,google,1
340,the queue at the apple pop-up store #sxsw {link},apple,0
341,the queue at the apple store in austin is four blocks long. crazy stuff! #sxsw,apple,0
342,"posted up at the dmi house, intimate stranger on the stage, they got a restaurant crowd sitting down to deal wif  #sxsw {link}",neither,0
343,the woman at the google talk sounded just like chelsea handler! lol #sxsw,google,0
344,i laughed at the ipad until i spent this week hauling my macbook everywhere. now i really want an ipad and a shoulder rub. #sxsw,apple,1
345,any #sxsw attendees need a qr code reader for their iphone? tweet us an image of you with your badge and the first 5 get optiscan free!,apple,1
346,hey #sxsw attendees...you should hop in line at the #apple store now. only four days til your new ipad2 comes in...,apple,1
347,is anyone attending to the google &amp; aclu party @mention sxsw? if so could you plz up some pictures? thanks! #sxsw,google,0
348,"march 11. austin, tx. will people line up at the #sxsw registration or at the apple store? ^_^",apple,0
349,landed in austin. spotted the google places ads for #sxsw at the airport: &quot;the ultimate austin pocket guide&quot;. more like #yelp than #itouru,google,0
350,they took away the lego pit but replaced it with a recharging station ;) #sxsw and i might check prices for an iphone - crap samsung android,google,0
351,ûï@mention awesome to meet @mention @mention and @mention standing in the apple queue at #sxsw yesterday. on to day 2.û&lt;&lt; so cute!,apple,0
352,".@mention bad apple: shows up late, qs the process, poo-poos ideas, leaves early. can even be &quot;i'm too creative&quot; or busy #gamestorming #sxsw",apple,0
353,".@mention bahrain govt turned off google earth. as a result, more people learned about it and govt had to turn it back on. #sxsw",google,0
354,trying to balance the power of power needs on iphone vs ipad at #sxsw. this 3g ipad sucks it out quick. might have go airplane mode.,apple,0
355,racing to ballroom d to see @mention marissa mayer. #sxsw #sxswi,neither,0
356,my iphone battery at 100%. #winning at #sxsw,apple,1
357,my iphone battery can't keep up with my tweets! thanks apple.  #sxsw  #precommerce,apple,0
358,will this be another google wave? rt @mention we interrupt your regularly scheduled #sxsw geek programming w/big #google news {link},google,0
359,this will be fun to watch. #ipadmadness rt @mention apple opening pop-up store in austin for sxsw {link} #sxsw,apple,1
360,this will be out of control: #apple set to open popup shop in core of #sxsw action {link} via @mention  cc @mention,apple,1
361,yeah i'll be there for sure! --&gt;rt @mention @mention @mention check this: {link} #sxsw #google,google,0
362,celebrate beauty of the web @mention the msft #ie9 launch &amp; play our new #html5 game to win an ipad2 {link} #sxsw,apple,1
363,"texas has been amazing i've met so many influential people that work at twitter, foursquare, microsoft and even apple.  #sxsw #winning",apple,0
364,"i woke up before my iphone finished recharging. that means i got enough sleep last night, right? #sxsw",apple,0
365,the quiet before the storm at #sxsw - looking forward to seeing google's marissa mayer,google,0
366,"companies believing in #nfc google with the nexus s, nokia but also carriers, verifone, and even apple it seems #sxsw #sxswnfc",both,0
367,ûï@mention best thing i've heard this weekend at #sxsw &quot;i gave my ipad 2 money to #japan relief. i don't need an ipad 2.&quot;  @mention,apple,0
368,hope it's better than wave rt @mention buzz is: google's previewing a social networking platform at #sxsw: {link},google,0
369,ipad 2 is better..they have had time to improve #sxsw,apple,1
370,"cus!
it's between pacman google, singularity or #sxsw noobs meetup",google,0
371,{link} go beyond earth hour this year by sharing positive actions with the world. download the #earthhour 60+ iphone app. #sxsw,apple,1
372,so far my biggest #sxsw mistake is not bringing my iphone/ipad charger,apple,0
373,google vs bing on #bettersearch. bing has a shot at success w/ structured search.  potentially higher margin cpa model vs #google. #sxsw,google,0
374,of course bing results are good they are google's:) #seo #sxsw #qagb,google,1
375,ûï@mention black or white ipad?  #sxsw #ipad2û that is the question....,apple,0
376,"hootsuite blog ûò social media dashboard åè hootsuite mobile for #sxsw ~ updates for iphone, blackberry &amp; android
{link}",both,0
377,"hootsuite blog ûò social media dashboard åè hootsuite mobile for #sxsw ~ updates for iphone, blackberry &amp; android {link}",both,0
378,"hoot! new blog post: hootsuite mobile for #sxsw ~ updates for iphone, blackberry &amp; android {link}",both,0
379,is anyone bringing their ipad vs. their computer to #sxsw?,apple,0
380,impulsive buy = all your friends at #sxsw -&gt; i now have one too. selling my 1st gen 32gb 3g ipad now,apple,1
381,ûï@mention buying 2 new ipad's with @mention #geekdate #apple #sxsw #ipad2û :),apple,1
382,someone's buying herself a present ;-) rt @mention apple is opening a pop-up store in austin for #sxsw {link},apple,1
383,nice find by rsq's @mention {link} #sxsw #ipad #app,apple,1
384,"the south by southwest panels, illustrated [pics]: sometimes the best... {link} #news #ogilvy #sxsw #trending #cyber #iphone",apple,0
385,my google calendar's saturday night is a giant overlap of #sxsw parties.,google,0
386,&quot;you can google canadian tuxedo and lose yourself for hours&quot; #sxsw,google,1
387,"if anyone can make it cooler, they can. rt @mention @mention to launch &quot;groupon/ living social-type&quot; rewards #sxsw {link}",neither,0
388,"exciting, canûªt wait! rt @mention apple is opening up a temporary store in downtown austin for #sxsw &amp; the ipad 2 launch {link}",apple,1
